RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,target
0.017349918,75,0,30.0,0.0,3,0,0,0,0.0,was_in_trouble
0.049665011,56,0,1606.0,5400.0,5,0,1,0,2.0,was_in_trouble
0.022670715,56,0,1260.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.217662587,27,0,2495.0,5400.0,5,0,2,0,0.0,was_in_trouble
0.006166324,29,0,692.0,0.0,8,0,0,0,0.0,was_in_trouble
0.75124975,46,0,188.0,5400.0,1,0,0,2,0.0,was_in_trouble
0.023124639,68,0,1167.0,5400.0,10,0,0,0,0.0,was_in_trouble
0.953251948,28,0,0.326342434,5530.0,8,0,0,0,2.0,was_in_trouble
0.025598293,35,0,0.666740724,4500.0,6,0,4,0,0.0,was_in_trouble
0.9999999,54,0,0.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.002029923,60,0,43.0,5400.0,9,0,0,0,0.0,was_in_trouble
0.067348316,74,0,0.123812698,6000.0,14,0,0,0,1.0,was_in_trouble
0.246659259,55,1,0.450102429,6833.0,11,0,1,0,0.0,was_in_trouble
0.133928869,44,1,0.367542028,9100.0,7,0,3,0,2.0,was_in_trouble
0.006188569,70,0,0.082180523,7300.0,12,0,1,0,0.0,was_in_trouble
0.116899912,68,0,0.381988183,15400.0,13,0,2,0,0.0,was_in_trouble
0.372219865,28,0,0.503199535,3437.0,7,0,0,0,0.0,was_in_trouble
0.104199829,43,3,0.405445729,2680.0,6,0,1,1,3.0,was_in_trouble
0.190762624,46,0,0.203678737,10383.0,15,0,2,0,2.0,was_in_trouble
0.169221766,62,0,5941.0,5400.0,14,0,4,0,0.0,was_in_trouble
0.703476895,61,0,0.436967342,14666.0,13,0,2,0,0.0,was_in_trouble
0.932135729,30,0,0.128445925,3300.0,5,0,0,0,0.0,was_in_trouble
0.351539767,37,0,0.227795367,6000.0,9,0,0,0,0.0,was_in_trouble
0.059471778,63,0,0.198583333,11999.0,7,0,1,0,1.0,was_in_trouble
0.008259561,55,0,0.34501992,5019.0,15,0,2,0,0.0,was_in_trouble
0.0,48,1,907.0,5400.0,6,0,2,0,0.0,was_in_trouble
0.06910538,45,0,0.463907219,5000.0,12,0,3,0,2.0,was_in_trouble
0.048594526,67,0,0.114377338,13096.0,12,0,2,0,1.0,was_in_trouble
0.13814039,36,0,4.767116442,2000.0,16,0,8,0,2.0,was_in_trouble
0.09955656,33,0,1825.0,5400.0,4,0,1,0,0.0,was_in_trouble
0.0,36,0,0.063936879,7350.0,5,0,1,0,2.0,was_in_trouble
0.044538578,79,0,0.150940171,11699.0,15,0,1,0,0.0,was_in_trouble
0.017406575,72,0,0.028437725,11111.0,9,0,0,0,1.0,was_in_trouble
0.664544767,71,0,0.420817711,5600.0,11,0,2,0,0.0,was_in_trouble
0.9999999,52,0,1879.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.3994694,61,1,0.434937866,7000.0,12,0,2,0,0.0,was_in_trouble
0.382472381,50,0,0.413948256,8000.0,8,0,2,0,1.0,was_in_trouble
0.534543064,63,0,0.232685631,16416.0,11,0,3,0,0.0,was_in_trouble
0.485003488,57,1,0.017033883,5400.0,4,0,0,0,2.0,was_in_trouble
0.76280173,32,0,0.291381669,5116.0,6,0,0,0,2.0,was_in_trouble
0.09205507,48,0,0.167470015,8920.0,13,0,1,0,1.0,was_in_trouble
0.418527158,43,0,0.283886445,2500.0,5,0,0,0,1.0,was_in_trouble
0.9999999,59,1,0.008999,9000.0,2,3,0,0,1.0,was_in_trouble
0.130397392,40,0,0.687057435,5083.0,9,0,1,0,0.0,was_in_trouble
0.315929448,40,0,0.586691659,3200.0,14,1,1,0,3.0,was_in_trouble
0.489219424,76,0,0.388200714,4762.0,9,0,2,0,0.0,was_in_trouble
0.314064562,50,0,0.350129974,5000.0,6,0,1,0,1.0,was_in_trouble
0.442613917,57,0,0.570921323,5350.0,16,0,1,0,2.0,was_in_trouble
0.515146168,42,0,2348.0,5400.0,7,0,2,0,0.0,was_in_trouble
0.475001724,47,0,0.157054018,8200.0,3,0,0,0,2.0,was_in_trouble
0.603579881,45,0,0.856984171,3600.0,8,0,2,0,0.0,was_in_trouble
0.9999999,63,0,0.160550459,2833.0,1,1,0,0,0.0,was_not_in_trouble
0.0,72,0,0.189591078,3227.0,7,0,1,0,0.0,was_in_trouble
0.018943864,79,0,0.006869633,6404.0,8,0,0,0,0.0,was_in_trouble
0.318186868,45,2,0.215797367,6000.0,5,0,0,0,0.0,was_in_trouble
0.000419992,77,0,0.0,8333.0,5,0,0,0,0.0,was_in_trouble
0.142175356,42,0,0.686475979,3600.0,5,0,2,0,3.0,was_in_trouble
0.000218743,90,0,0.0,10500.0,6,0,0,0,0.0,was_in_trouble
0.007413188,60,1,0.37400892,8071.0,16,0,2,0,2.0,was_in_trouble
0.11442154,51,0,1528.0,5400.0,4,0,2,0,0.0,was_in_trouble
0.0,22,0,0.0,2800.0,2,0,0,0,0.0,was_in_trouble
0.300879799,50,0,0.348769899,7600.0,15,0,2,0,0.0,was_in_trouble
0.812705826,32,0,0.134955015,3000.0,7,0,0,0,0.0,was_in_trouble
0.39848437,52,0,0.034890839,4900.0,2,1,0,0,3.0,was_in_trouble
0.68238294,40,0,4203.0,5400.0,5,0,2,0,2.0,was_in_trouble
0.9999999,49,0,2903.0,5400.0,2,0,1,0,0.0,was_in_trouble
1.025750603,61,3,0.336665334,2500.0,8,1,0,1,0.0,was_not_in_trouble
0.003227036,68,0,0.002726653,4400.0,16,0,0,0,0.0,was_in_trouble
0.39165363,41,1,0.467733139,5500.0,10,0,2,0,1.0,was_in_trouble
0.975614476,39,1,0.678552134,1850.0,4,0,0,0,3.0,was_in_trouble
0.357545956,39,0,0.295052474,3334.0,10,0,0,0,1.0,was_in_trouble
0.254523092,50,0,2.0921587,3200.0,10,0,2,0,0.0,was_in_trouble
0.156468424,43,0,0.029194161,5000.0,7,0,0,0,1.0,was_in_trouble
0.451502853,52,1,1.255179935,1833.0,7,0,1,1,3.0,was_in_trouble
0.149783423,51,1,0.632306154,11000.0,33,0,5,0,1.0,was_in_trouble
0.650264654,32,1,0.132498193,4150.0,4,0,0,0,0.0,was_in_trouble
0.014474638,46,0,0.134007424,7812.0,6,0,1,0,4.0,was_in_trouble
0.0,29,0,0.06508206,5300.0,3,0,0,0,0.0,was_in_trouble
0.066482834,51,0,65.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.9999999,47,0,0.304326768,6193.0,1,0,1,0,2.0,was_in_trouble
0.002382928,79,0,375.0,5400.0,9,0,0,0,0.0,was_in_trouble
0.132956425,48,0,0.630987182,4446.0,7,0,1,0,2.0,was_in_trouble
0.06241941,74,0,0.309925397,12331.0,7,0,3,0,0.0,was_in_trouble
0.816476107,39,0,0.40721888,8643.0,9,0,2,0,3.0,was_in_trouble
0.030681121,55,0,1404.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.0,49,0,0.30027215,6613.0,11,0,1,0,3.0,was_in_trouble
0.244842186,52,1,0.333133373,5000.0,16,0,1,0,2.0,was_in_trouble
0.123593876,67,0,0.230258303,2709.0,7,0,1,0,1.0,was_in_trouble
0.843419789,49,0,0.131376518,4939.0,4,0,0,1,2.0,was_in_trouble
0.135572885,43,0,0.339039748,5081.0,7,0,2,1,0.0,was_not_in_trouble
0.031368097,55,0,0.278368513,6300.0,18,0,1,0,0.0,was_in_trouble
0.012027444,85,0,13.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.108178364,36,0,0.662162162,9397.0,10,0,2,0,1.0,was_not_in_trouble
1.006044627,53,0,0.399334443,1201.0,8,0,0,1,0.0,was_in_trouble
0.0928365,37,0,0.269141531,6033.0,8,0,1,0,0.0,was_in_trouble
0.939146231,35,3,0.072782741,4588.0,16,0,0,1,0.0,was_not_in_trouble
0.005062184,41,0,1095.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.239047593,58,0,0.017548507,15100.0,6,0,0,0,1.0,was_in_trouble
0.9999999,51,1,0.266717518,7865.0,9,0,2,0,0.0,was_in_trouble
0.002729192,78,0,0.007122507,3509.0,13,0,1,0,0.0,was_in_trouble
1.054011572,38,2,1.732909974,2676.0,12,0,2,2,0.0,was_not_in_trouble
0.856491681,55,0,0.377489801,4166.0,12,0,1,0,0.0,was_in_trouble
0.081447141,46,0,0.342420938,2750.0,5,0,1,0,0.0,was_in_trouble
0.020021777,69,0,0.079209923,14833.0,9,0,1,0,0.0,was_in_trouble
0.153528737,50,0,0.463844394,4369.0,10,0,1,0,3.0,was_in_trouble
0.119820877,54,0,0.957454168,2890.0,4,0,1,0,0.0,was_in_trouble
0.0,39,0,0.30419199,6416.0,7,0,2,0,0.0,was_in_trouble
0.023532408,50,0,0.600721421,3603.0,11,0,1,0,0.0,was_in_trouble
0.076767858,76,0,0.438136456,3927.0,7,0,2,0,0.0,was_in_trouble
0.006065774,37,0,0.257092863,8000.0,6,0,1,0,3.0,was_in_trouble
0.9999999,54,0,607.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.326533673,55,0,0.138832104,11250.0,5,0,2,0,0.0,was_in_trouble
0.22164204,33,0,1148.0,5400.0,4,0,1,0,0.0,was_in_trouble
0.230331932,46,0,0.457726581,4600.0,8,0,2,1,1.0,was_in_trouble
0.374003473,46,0,0.841695982,5400.0,10,0,1,0,2.0,was_in_trouble
0.393323586,71,0,0.445729537,4495.0,13,0,0,0,0.0,was_in_trouble
0.0,55,0,0.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.08719027,52,0,0.366043325,5400.0,10,0,2,0,0.0,was_in_trouble
0.89276808,74,0,0.144305307,1676.0,1,0,0,0,0.0,was_not_in_trouble
0.155814319,48,0,0.291185135,4412.0,17,0,1,0,0.0,was_in_trouble
0.028526985,58,0,0.249220417,12185.0,11,0,2,0,1.0,was_in_trouble
0.118845933,28,1,0.048410861,4750.0,6,0,0,0,0.0,was_in_trouble
0.02785837,60,0,0.006691278,4333.0,2,0,0,0,0.0,was_in_trouble
0.572680069,53,0,0.332507228,9683.0,11,0,1,0,0.0,was_in_trouble
0.093899266,37,0,0.416319313,7916.0,11,0,1,0,1.0,was_in_trouble
0.508761481,50,1,0.325903849,7716.0,8,1,1,1,1.0,was_in_trouble
0.9999999,54,0,0.009634612,5500.0,2,0,0,0,0.0,was_in_trouble
0.640872291,49,0,0.778314084,5800.0,7,0,2,0,0.0,was_in_trouble
0.0,73,0,0.0,3627.0,2,0,0,0,0.0,was_in_trouble
0.223856682,84,0,0.101633656,6916.0,10,0,0,0,0.0,was_in_trouble
0.334895803,44,0,0.350540591,16000.0,8,0,2,0,2.0,was_in_trouble
0.448492231,68,0,0.431024157,5008.0,10,0,1,0,0.0,was_in_trouble
0.04472998,37,1,0.328206706,3250.0,16,0,1,0,3.0,was_in_trouble
0.892411333,30,0,0.299297183,17500.0,11,0,2,0,2.0,was_in_trouble
0.489839842,50,0,0.451318585,8000.0,14,0,1,0,4.0,was_in_trouble
0.604386116,38,1,0.321712381,3900.0,4,1,1,0,2.0,was_not_in_trouble
0.014931336,72,0,0.004145304,9166.0,4,0,0,0,0.0,was_in_trouble
1.03169683,39,1,0.419037824,8750.0,8,0,2,0,3.0,was_not_in_trouble
0.60374506,76,0,0.317821658,7950.0,13,0,2,0,1.0,was_in_trouble
0.555995251,35,6,0.234306277,2500.0,5,2,0,0,1.0,was_in_trouble
0.064804717,38,0,0.645419323,8000.0,11,0,3,0,2.0,was_in_trouble
0.110564141,70,0,0.189819724,6600.0,10,0,1,0,0.0,was_in_trouble
0.0,76,0,0.071053934,10104.0,7,0,1,0,0.0,was_in_trouble
0.042867783,52,0,1698.0,5400.0,12,0,2,0,0.0,was_in_trouble
0.406788377,50,0,0.251833138,16228.0,11,0,1,0,0.0,was_in_trouble
0.0,60,0,0.170392211,14583.0,12,0,1,0,2.0,was_in_trouble
0.173204671,46,2,0.332594235,2254.0,8,0,2,0,1.0,was_in_trouble
0.438481445,40,0,0.45648855,4584.0,7,0,1,0,3.0,was_in_trouble
0.546627886,33,0,0.579583938,6200.0,7,0,2,0,0.0,was_in_trouble
0.040728051,53,0,0.175675676,4513.0,10,0,0,0,0.0,was_in_trouble
0.9999999,63,0,0.315698573,11000.0,5,0,2,0,2.0,was_in_trouble
0.056915848,56,0,0.328213743,12500.0,21,0,2,0,1.0,was_in_trouble
0.857344522,38,0,0.455432264,8200.0,8,1,2,0,4.0,was_in_trouble
0.050834087,41,0,0.007679386,8333.0,2,0,0,0,0.0,was_in_trouble
0.9999999,31,0,0.078449469,4333.0,1,0,0,0,0.0,was_in_trouble
0.036872695,40,0,1648.0,5400.0,4,0,1,0,0.0,was_in_trouble
0.001986987,77,0,0.208261499,14500.0,10,0,1,0,0.0,was_not_in_trouble
0.078300943,79,0,0.156670302,2750.0,4,0,1,0,0.0,was_in_trouble
0.160645738,42,0,0.316336317,6255.0,15,0,2,0,2.0,was_in_trouble
0.448039826,39,0,0.225995518,5800.0,13,0,1,1,0.0,was_not_in_trouble
0.565622918,54,2,1008.0,5400.0,9,0,0,0,0.0,was_in_trouble
0.087753992,58,0,0.05038609,18000.0,14,0,1,0,2.0,was_in_trouble
0.048756098,37,0,0.007383479,6500.0,4,0,0,0,0.0,was_in_trouble
0.0160809,59,0,0.103226728,7003.0,21,0,0,3,0.0,was_not_in_trouble
0.145828472,70,0,0.218477849,5281.0,4,0,1,0,0.0,was_in_trouble
0.351543712,56,0,0.509310919,13800.0,26,0,3,0,0.0,was_in_trouble
0.222878935,47,0,0.425574743,9438.0,15,0,3,0,1.0,was_in_trouble
0.0,54,0,5414.0,5400.0,19,0,4,0,0.0,was_in_trouble
0.0,55,0,0.0,6900.0,2,0,0,0,0.0,was_in_trouble
0.9999999,40,3,0.34824345,15000.0,8,0,3,0,2.0,was_in_trouble
0.931813637,46,0,0.13191867,12393.0,4,0,1,0,1.0,was_in_trouble
0.948745116,41,1,0.927334796,4100.0,13,1,1,2,2.0,was_not_in_trouble
0.009256309,81,0,0.006283919,3500.0,7,0,0,0,0.0,was_in_trouble
0.020842675,53,0,0.320524836,3200.0,7,0,1,0,0.0,was_in_trouble
0.039968178,72,0,0.293440428,3734.0,7,0,0,0,0.0,was_in_trouble
0.168095681,62,0,0.177792591,10500.0,10,0,1,0,0.0,was_in_trouble
0.294331405,46,0,0.517337383,3950.0,11,0,0,0,3.0,was_in_trouble
0.022839346,54,0,0.68143952,3000.0,6,0,1,0,0.0,was_in_trouble
0.065672717,64,1,473.0,5400.0,7,0,0,0,2.0,was_in_trouble
0.02319884,49,0,0.084192529,19300.0,3,0,1,0,2.0,was_in_trouble
0.566995037,43,0,0.49958368,1200.0,6,0,0,0,1.0,was_in_trouble
0.002816212,51,0,3143.0,5400.0,8,0,1,0,0.0,was_in_trouble
0.255018813,27,0,0.101161594,6800.0,7,0,0,0,0.0,was_in_trouble
0.9999999,34,0,1.735891648,3100.0,6,0,4,0,0.0,was_in_trouble
0.0,57,1,0.363292967,9000.0,9,0,1,0,2.0,was_in_trouble
0.183760541,38,0,0.17187748,6300.0,7,0,0,0,2.0,was_in_trouble
0.205879412,78,0,0.010427082,7000.0,3,0,0,0,0.0,was_in_trouble
0.015370989,37,0,4218.0,5400.0,7,0,2,0,0.0,was_in_trouble
0.007591686,84,0,0.006116927,8500.0,18,0,0,0,0.0,was_in_trouble
0.000677018,53,0,0.000142837,7000.0,14,0,0,0,0.0,was_in_trouble
0.9999999,55,1,0.167373751,7306.0,3,1,0,0,1.0,was_in_trouble
0.977232065,63,3,0.492945326,3401.0,9,0,0,0,0.0,was_in_trouble
0.0,46,0,0.489404238,2500.0,3,2,0,0,0.0,was_in_trouble
0.659565805,66,0,0.63363697,4500.0,6,0,0,0,0.0,was_in_trouble
0.402410463,53,2,0.362909273,4000.0,15,0,2,1,0.0,was_not_in_trouble
0.972149523,54,4,0.359870849,10839.0,12,3,1,1,2.0,was_in_trouble
0.209462919,34,0,0.379436655,7916.0,14,0,2,0,2.0,was_in_trouble
0.9999999,63,0,0.499656593,2911.0,7,0,0,0,1.0,was_in_trouble
0.746946607,58,1,0.292633189,7845.0,8,0,0,0,0.0,was_in_trouble
0.0,45,0,0.215729838,4500.0,4,0,0,0,0.0,was_in_trouble
0.104038031,31,0,0.055194805,3695.0,6,0,0,0,0.0,was_in_trouble
0.9999999,43,0,0.083596656,25000.0,5,0,1,0,0.0,was_in_trouble
0.24279393,67,0,0.240697093,14000.0,7,0,2,0,0.0,was_in_trouble
0.359202119,60,0,209.0,5400.0,4,0,0,0,0.0,was_in_trouble
3050.0,49,0,0.558573571,6000.0,6,0,2,1,2.0,was_in_trouble
0.173471088,50,1,0.299952008,6250.0,8,0,1,0,2.0,was_in_trouble
0.181799383,64,2,0.115668674,8800.0,16,0,2,1,1.0,was_in_trouble
0.033632212,53,0,0.070191026,4501.0,3,0,0,0,0.0,was_in_trouble
0.033597315,56,1,793.0,5400.0,19,0,0,0,0.0,was_in_trouble
0.109103029,28,2,0.087598191,4200.0,7,0,0,1,0.0,was_not_in_trouble
0.243920727,48,0,0.280143971,5000.0,19,0,0,0,0.0,was_in_trouble
0.7402023,57,0,0.448728203,6250.0,8,0,2,0,0.0,was_in_trouble
0.012476915,42,0,0.139965009,4000.0,3,0,0,0,4.0,was_in_trouble
0.233754608,51,0,0.306336708,8000.0,11,0,2,0,2.0,was_in_trouble
0.06269568,46,0,0.357565253,9807.0,21,0,3,0,0.0,was_in_trouble
0.005294014,54,0,0.436071018,7828.0,6,0,1,0,0.0,was_in_trouble
0.977228647,53,3,0.291444154,8800.0,6,3,1,1,3.0,was_not_in_trouble
0.001038934,53,0,622.0,5400.0,5,0,0,0,2.0,was_in_trouble
0.470078294,51,0,3941.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.136369318,51,0,2423.0,5400.0,5,0,1,0,0.0,was_in_trouble
0.045093865,70,0,0.013993003,2000.0,5,0,0,0,0.0,was_in_trouble
0.0,25,0,0.0,2500.0,2,0,0,0,0.0,was_in_trouble
0.012302657,68,0,0.020947393,4200.0,6,0,0,0,1.0,was_in_trouble
0.318197352,65,0,0.383578815,3190.0,5,0,1,0,0.0,was_in_trouble
0.0,43,2,0.01059788,5000.0,18,0,0,1,0.0,was_in_trouble
0.9999999,55,0,0.364539716,16000.0,4,0,2,0,0.0,was_in_trouble
0.219485429,66,0,0.005142367,10500.0,7,0,0,0,0.0,was_in_trouble
0.210242101,62,0,384.0,5400.0,10,0,0,0,0.0,was_in_trouble
0.763075292,46,4,0.152880207,15050.0,10,0,0,1,3.0,was_not_in_trouble
0.000432425,54,0,686.0,5400.0,9,0,1,0,0.0,was_in_trouble
0.0,70,0,922.0,5400.0,4,0,1,0,0.0,was_in_trouble
0.08252838,35,0,0.554481839,3000.0,11,0,2,0,1.0,was_in_trouble
0.384630035,28,1,551.5,1.0,4,0,1,0,0.0,was_in_trouble
0.721948432,33,0,0.500648028,5400.0,8,0,0,0,0.0,was_in_trouble
0.9999999,26,0,345.0,0.0,5,0,0,0,0.0,was_in_trouble
0.181279675,56,0,0.594632768,3539.0,13,0,1,0,0.0,was_in_trouble
0.0,35,0,0.581437342,8306.0,4,0,3,0,2.0,was_in_trouble
0.048699189,62,0,0.015315933,150300.0,6,0,1,0,0.0,was_in_trouble
0.731084411,57,0,1.299233589,3000.0,14,0,2,0,0.0,was_in_trouble
0.622688401,46,0,0.152507799,8333.0,13,0,0,0,0.0,was_in_trouble
0.877890264,55,0,0.379231263,10900.0,5,0,2,0,2.0,was_in_trouble
0.0,39,0,414.0,5400.0,3,0,0,0,0.0,was_in_trouble
0.064354889,40,0,1264.0,5400.0,3,0,1,0,0.0,was_in_trouble
0.435720355,53,1,0.282964629,8000.0,8,0,1,0,2.0,was_in_trouble
0.972149322,39,1,0.374754817,8666.0,14,2,2,0,1.0,was_in_trouble
0.014396142,55,0,0.420954412,3750.0,13,0,1,0,0.0,was_in_trouble
0.090982794,25,0,30.0,0.0,5,0,0,0,0.0,was_in_trouble
0.104180613,61,0,0.075273978,12500.0,16,0,1,0,0.0,was_in_trouble
0.149760174,55,0,0.322910851,5372.0,7,0,1,0,5.0,was_in_trouble
0.9999999,38,0,0.216030159,6100.0,6,0,0,0,2.0,was_in_trouble
0.350468375,47,0,0.248715691,13625.0,15,0,1,0,1.0,was_in_trouble
0.825389267,62,0,2877.0,5400.0,10,0,2,0,0.0,was_in_trouble
3.18e-05,42,0,0.284886248,6900.0,9,0,1,0,5.0,was_in_trouble
0.029542013,77,0,30.0,5400.0,5,0,0,0,0.0,was_in_trouble
0.9999999,26,0,0.24715057,1666.0,3,0,0,0,0.0,was_in_trouble
0.851561053,40,0,0.453493825,6396.0,8,0,2,0,0.0,was_in_trouble
0.082396317,45,0,0.110991813,7450.0,16,0,1,0,3.0,was_in_trouble
0.439525209,35,0,0.610837438,7916.0,15,0,1,0,1.0,was_in_trouble
0.310076658,47,3,0.29061823,6000.0,10,0,1,0,0.0,was_in_trouble
0.136989906,57,0,0.257227101,15600.0,7,0,1,0,0.0,was_in_trouble
0.05559722,81,0,33.0,5400.0,2,0,0,0,0.0,was_in_trouble
0.138540605,34,0,0.162801771,21000.0,11,0,3,0,0.0,was_in_trouble
0.899784163,57,0,0.717939578,11220.0,9,0,2,0,0.0,was_in_trouble
0.916016797,58,0,1358.0,5400.0,7,0,1,0,0.0,was_in_trouble
0.297953645,78,0,0.304828112,10500.0,13,0,1,0,0.0,was_in_trouble
0.017199471,67,0,0.432567433,1000.0,7,0,1,0,0.0,was_in_trouble
0.015899178,51,1,0.436529191,5600.0,12,0,1,0,2.0,was_in_trouble
0.346169946,39,0,0.464875059,4241.0,6,0,1,0,1.0,was_in_trouble
0.827052558,36,0,0.220602527,4115.0,8,0,0,0,2.0,was_in_trouble
0.019810799,62,0,0.372231289,8577.0,9,0,3,0,2.0,was_in_trouble
0.09310959,45,0,0.332111315,6000.0,5,0,1,0,5.0,was_in_trouble
0.031589473,35,0,0.862941176,1699.0,11,0,1,0,2.0,was_in_trouble
0.025434672,48,0,0.212188191,9500.0,3,0,1,0,1.0,was_in_trouble
0.002462625,34,0,0.311413673,3451.0,7,0,0,0,1.0,was_in_trouble
0.0,26,0,0.209264527,2460.0,3,1,0,0,0.0,was_in_trouble
0.957601696,34,1,0.28169633,4550.0,6,0,1,0,2.0,was_in_trouble
0.446527701,70,0,698.0,5400.0,6,0,1,0,0.0,was_in_trouble
0.002521108,48,1,5.0,5400.0,7,0,0,0,0.0,was_in_trouble
0.0,63,0,128.0,5400.0,4,0,0,0,0.0,was_in_trouble
0.466619065,41,0,4706.0,5400.0,6,0,2,0,0.0,was_in_trouble
0.456213321,92,0,0.683946046,3780.0,11,0,1,0,0.0,was_in_trouble
0.595296612,32,0,608.5,1.0,5,0,0,0,0.0,was_in_trouble
0.845820525,44,0,0.227446625,8102.0,4,0,0,0,1.0,was_in_trouble
0.078544397,72,0,0.007971201,11666.0,5,0,0,0,0.0,was_in_trouble
0.520958084,25,0,0.205517793,2500.0,3,0,0,0,0.0,was_in_trouble
0.08460101,57,0,0.214973804,5916.0,10,0,1,0,1.0,was_in_trouble
0.037424064,50,0,0.420138062,4200.0,5,0,1,0,3.0,was_in_trouble
0.000441155,85,0,0.08122449,2449.0,5,0,0,0,1.0,was_in_trouble
0.032866675,71,0,100.0,5400.0,9,0,0,0,0.0,was_in_trouble
0.018103358,26,0,0.090931018,4145.0,5,0,0,0,0.0,was_in_trouble
0.064299133,67,0,31.0,5400.0,6,0,0,0,0.0,was_in_trouble
0.932315958,39,0,0.468055684,10846.0,9,0,2,0,1.0,was_in_trouble
0.718785152,36,1,0.4381036,10250.0,12,0,2,0,2.0,was_in_trouble
0.062730467,55,0,1327.0,5400.0,9,0,1,0,0.0,was_in_trouble
0.08819412,54,0,39.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.068551075,49,0,0.465804067,5950.0,17,0,2,0,2.0,was_in_trouble
0.204240607,66,0,911.0,5400.0,11,0,0,0,0.0,was_in_trouble
0.537239909,58,0,0.468185607,3598.0,6,0,2,0,1.0,was_in_trouble
0.012947725,53,0,0.30743509,5083.0,11,0,2,0,2.0,was_in_trouble
0.786220687,40,0,0.467535602,8285.0,7,0,2,0,2.0,was_in_trouble
0.404418326,31,0,0.27373873,10425.0,9,0,2,0,1.0,was_in_trouble
0.198769704,58,0,0.280171388,4200.0,6,0,1,0,2.0,was_in_trouble
0.126879711,43,0,1.256092608,4923.0,16,0,5,0,0.0,was_in_trouble
0.586226267,29,0,0.588810891,4700.0,9,0,2,0,1.0,was_in_trouble
0.346528133,60,0,0.848537866,4000.0,14,0,1,0,0.0,was_in_trouble
0.467647131,27,0,0.29149078,4500.0,8,0,0,0,1.0,was_in_trouble
0.9999999,32,0,0.0,8833.0,0,0,0,0,0.0,was_in_trouble
0.177378376,55,0,514.0,5400.0,13,0,0,0,0.0,was_in_trouble
0.981169805,42,0,0.278658976,5547.0,9,0,2,0,3.0,was_in_trouble
0.095732801,57,0,0.351359426,6693.0,13,0,1,0,0.0,was_in_trouble
0.104974256,51,0,0.357886843,12000.0,8,0,2,0,2.0,was_in_trouble
0.9999999,24,0,449.0,5400.0,1,1,0,0,0.0,was_not_in_trouble
0.288447442,47,3,0.547426781,8296.0,13,0,3,0,0.0,was_in_trouble
0.029110033,78,0,23.0,5400.0,9,0,0,0,0.0,was_in_trouble
0.013387549,51,0,0.363818091,2000.0,9,0,1,0,0.0,was_in_trouble
0.96031922,36,3,0.418759019,3464.0,5,1,0,0,3.0,was_not_in_trouble
0.434674615,58,0,0.512279018,12500.0,28,0,2,0,3.0,was_in_trouble
0.753324668,33,0,0.339441899,2400.0,6,0,1,0,1.0,was_in_trouble
1.049611568,44,0,0.589675828,5675.0,8,0,1,2,0.0,was_in_trouble
0.350255369,60,0,655.0,5400.0,5,0,0,0,0.0,was_in_trouble
0.100713119,51,0,0.219898342,12000.0,7,0,2,0,2.0,was_in_trouble
0.01803507,56,0,0.29443447,4455.0,4,0,1,0,0.0,was_in_trouble
0.052464416,32,0,0.438771095,2310.0,6,0,1,0,0.0,was_in_trouble
0.724120083,55,1,2178.0,5400.0,10,2,1,2,0.0,was_not_in_trouble
0.007039437,72,0,0.24177579,3130.0,8,0,0,1,0.0,was_in_trouble
0.989672695,31,0,0.330417396,4000.0,13,0,0,1,0.0,was_in_trouble
0.30414717,33,0,0.345219267,6954.0,9,0,2,0,2.0,was_in_trouble
0.085090536,61,1,0.367058011,17375.0,15,0,2,0,1.0,was_in_trouble
0.376854105,67,0,0.251483911,3200.0,4,0,1,0,1.0,was_in_trouble
0.845689318,43,0,0.136896751,5200.0,4,0,0,0,3.0,was_in_trouble
0.316540647,45,1,0.334410091,6500.0,14,0,1,1,3.0,was_in_trouble
0.268685177,34,0,0.330834583,2000.0,7,0,0,0,0.0,was_in_trouble
0.340633183,34,0,42.0,5400.0,1,0,0,0,0.0,was_in_trouble
0.0,73,0,536.0,0.0,2,0,0,0,1.0,was_in_trouble
0.042408367,32,0,0.15,5619.0,10,0,0,0,0.0,was_in_trouble
0.672875098,60,0,1.962115233,2533.0,17,0,4,0,0.0,was_in_trouble
0.9999999,59,0,0.179210061,5088.0,4,0,0,0,0.0,was_in_trouble
0.022523883,56,0,2665.0,5400.0,5,0,2,0,0.0,was_in_trouble
0.065079014,54,0,0.474917763,9727.0,6,0,3,0,0.0,was_in_trouble
0.299856259,44,1,0.253666066,11660.0,6,0,2,0,3.0,was_in_trouble
0.034677125,76,0,0.030763315,5200.0,15,0,0,0,0.0,was_in_trouble
